"gaptext","date","gap_open","gap_high","gap_low","gap_close","gap_volume","gap_adj_close","ny_snow","ny_mean_temp","ny_max_temp","ny_min_temp","la_snow","la_mean_temp","la_max_temp","la_min_temp","chi_snow","chi_mean_temp","chi_max_temp","chi_min_temp","hou_snow","hou_mean_temp","hou_max_temp","hou_min_temp","unemployment"
"@realbutcherbill Sorry for the trouble. We'll share your feedback with our online leaders so they're aware. Thanks for shopping with us!",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@MiSovran Sorry for the trouble. We'll share your feedback with our online leaders so they're aware. Thanks for shopping with us!",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@LaLaLuvsU4Life Sorry to hear this. We'll share it with the store's leadership so it can be addressed. Thanks for letting us know!",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@mythicalpizza Sorry to hear this. Give us a call at 800-GAP-STYLE and we'll be happy to help find something that works!",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@KrissOfValnor We're extremely concerned to hear this. May we ask for an order number?",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@MargaretReed90 Thank you! Happy holidays to you, too :)",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@ThatFoxNameRox Adorable! Thank you for sharing :)",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@RebeccaLee19 Unworn merchandise can be returned without a receipt for a merchandise credit in the value of the item's current selling price",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@MiSovran We're extremely sorry. May we ask for an order number? We want to look into this for you.",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@DanMancini What a time to be alive.",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@KrCarso What a great picture! Thank you for sharing and letting us be a part of a great memory :)",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@alyssakiefer We agree! Thank you for shopping with us, we hope you and yours had a merry Christmas.",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@chezza16 What a handsome young gentleman! Thank you for sharing this great picture!",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@Longorious Hello. We try to provide a great shopping experience and always encourage feedback on what could be better for our customers.",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@Unit2rookiee Thank you, happy holidays to you, too!",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@Diego_DeLeon We're very sorry to hear this. We'll make your experience and feedback available to the appropriate leaders.",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@Reach4Sillett Ahh! Very cute! Thank you for sharing :)",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@LaurenEmmaaa_x We're very sorry. Please know we'll gladly refund or exchange any product determined defective by a store mananger.",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@adkted2me We're so sorry. We always want to do our best in servicing our great customers. May we ask for the location where you were at?",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@cjreview3 Hi. Please call our Customer Relations team at 1-800-GAP-STYLE so we may look at your transaction and work to resolve any error.",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@hobbyshoney Hi. We're very sorry to hear this. May we ask for the city and state of the Redmond Town Center so we may log your experience?",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@pharaohboyxx Looking good!",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@laneythebunny We hope you stayed hydrated enough to take full advantage of the sale! Thanks for shopping.",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"@alex_lee_28 We're very sorry for the experience you have encountered. May we have your order number?",2015-12-28,25.25,25.379999,24.889999,25.1,3331400,24.67214,0,40,46,34,0,48,58,37,1,37,42,32,0,46,51,40,5
"Merry Christmas and Happy Holidays to all. https://t.co/fEqXz6bklp",2015-12-25,NA,NA,NA,NA,NA,NA,0,62,66,57,0,52,59,44,0,41,46,36,0,78,83,73,5
"@CAN1SAY Sorry to hear this. We'll share your feedback with our online leaders so they're aware. Thanks for shopping with us!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@fulgencioa We're concerned to hear about this. Please give us a call at 800-GAP-STYLE at your earliest convenience. Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@Pandora_HasABox Sorry to hear about your disappointment. We'll share your feedback with our online leaders so they're aware. Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@folspohc We're sorry to hear this. Can you please call us at 800-GAP-STYLE so we can go over your options? Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@KarenNolanNYC Sorry to see this. We'll share your feedback with our product leaders so they are aware. Thanks for shopping with us!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@11_staceys Sorry to hear this. We'll share your feedback with our online leadership teams so they're aware. Thanks for shopping with us!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@robkurzd Sorry to hear this. We'll share your feedback with our online leaders so they're aware. Thanks for shopping with us!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@BergoEsBueno We're sorry to hear this. Can you send us your order number so we can see what happened? Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@leahsh3ridan Feel free to contact the store directly and they'll be happy to assist you. Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@Deeread Oh no! You can bring it to your local Gap store and speak with a manager. They'll be happy to help with a refund or exchange.",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@lissalyons29 Oh no! Please give us a call at 800-GAP-STYLE so that we can go over your options. Thanks for letting us know!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@Prajapas Sorry to hear you had trouble ordering online. We'll share your feedback with our online leaders so they're aware. Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@Ward7IsHome Sorry to hear this. Can you send us an email at custserv@gap.com with the details? Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@BillieJeanBusss Sorry to hear this. We'll share your feedback with the store's leadership so they can address your concerns. Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@Rooshie_Roo We're concerned to hear about this. Please call us at 800-GAP-STYLE so we can help. Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@krvanch Absolutely! Give us a call at 800-GAP-STYLE at your earliest convenience. Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"@EssamJulie Sorry to hear this. Can you give us a call at 800-GAP-STYLE so we can help? Thanks!",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
".@damselindior &amp; her husband wrap up in cozy sweaters &amp; holiday cheer. #gaplove

See more: https://t.co/ahAHEpC8jw https://t.co/hikHKQ2kZW",2015-12-24,25.67,25.74,25.299999,25.360001,1417500,24.927709,0,68,72,63,0,55,62,47,0,40,44,36,0,68,79,56,5
"Mix classic plaid with an edgy jacket. #StyldBy @salinachai 

See more of her look at https://t.co/ahAHEpC8jw. https://t.co/TUQOwyF894",2015-12-23,25.889999,25.91,25.200001,25.719999,3246300,25.281571,0,58,64,52,0,60,67,52,0,52,61,42,0,70,81,58,5
"'Tis the season for fair isle sweaters. #StyldBy @rockchaeeun

Shop now: https://t.co/6N3OvArpNW https://t.co/XO6QtjCptx",2015-12-22,24.889999,25.809999,24.780001,25.58,5418000,25.143958,0,58,62,53,0,58,62,54,0,41,44,37,0,64,72,55,5
"@nisharocks1 We're sorry to hear of your disappointment. We'll share your feedback with our leadership teams so they're aware. Thanks!",2015-12-22,24.889999,25.809999,24.780001,25.58,5418000,25.143958,0,58,62,53,0,58,62,54,0,41,44,37,0,64,72,55,5
"@jasonkarns Sorry to hear you had trouble. We'll share your feedback with our online leadership so they're aware. 800-GAP-STYLE for help.",2015-12-22,24.889999,25.809999,24.780001,25.58,5418000,25.143958,0,58,62,53,0,58,62,54,0,41,44,37,0,64,72,55,5
"@birchpoppy Sorry to see this. We'll share it with the store's leadership so it can be addressed. Thanks for sharing!",2015-12-22,24.889999,25.809999,24.780001,25.58,5418000,25.143958,0,58,62,53,0,58,62,54,0,41,44,37,0,64,72,55,5
"@JerodTarte Sorry to hear this. Can you send us your order number so we can take a look? Thanks!",2015-12-22,24.889999,25.809999,24.780001,25.58,5418000,25.143958,0,58,62,53,0,58,62,54,0,41,44,37,0,64,72,55,5
"@SFDangerZone We're sorry to hear this. Can you send us an email at custserv@gap.com with the details? We're happy to help!",2015-12-22,24.889999,25.809999,24.780001,25.58,5418000,25.143958,0,58,62,53,0,58,62,54,0,41,44,37,0,64,72,55,5
"@domandmax Check out our Store Locator at https://t.co/09gUyCApkV for your local store's hours. Thanks!",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@TheKrisWithTheK Happy to hear this. We have a few locations in SF, can you let us know which one? Thanks!",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@jujuchop We're sorry to see this. Please give us a call at 800-GAP-STYLE so we can go over your available options. Thanks!",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@Walker1457 Sorry for the frustration. We'll share your feedback with our leadership so they're aware. Thanks for being a cardholder!",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
".@modeandthecity has the perfect plaid topper for walks w/ her pup. #StyldBy Shop her coat: https://t.co/6N3OvArpNW https://t.co/HTq8GMVyNk",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@handleysonline Hello, our stores will be closed on Christmas day.  Thanks!",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@triviaguy17 We hate to hear this. Take them to the store and meet with manager. If they see they're defective, they can help. Thanks",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@jbogoblue  We are sorry to hear about this experience.  We shared this with the leadership.  They will follow up with the store for you.",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@angelinag__  It looks like USPS has not updated the numbers yet.  Give us a call if you don't see an update soon.  thanks!",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@ChelleMoraga Thanks for pointing this out.  We passed it along for correction.",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@jkoeble We have many options for Gift Cards.  Please visit https://t.co/YFDPYJbybe for more info.  
Thanks!",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@AngMastro Give us a call so we can get the tracking from your order.  We want to follow up on this.  Thanks!",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@rhi_rich Sorry to hear this. please contact us at custserv@gap.co.uk or at 0800 368 0674. Thanks.",2015-12-21,25.059999,25.290001,24.59,24.77,5128200,24.347766,0,48,56,39,0,53,62,44,0,49,54,43,0,68,74,61,5
"@marksette Sorry to hear this. Send us an email at custserv@gap.com with the details. We're happy to help!",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
"@illexinati_ We recommend contacting your local post office to see if they have any specifics on the current status. Shipping was refunded",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
"@illexinati_ Sorry for the delay, it looks like it was handed off to your local post office on 12/12 and hasn't been updated since.",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
"@fajitapita27 Sorry to hear this. Looks like it shipped yesterday and should arrive no later than 12/24. Thanks!",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
".@newdarlings whip up their favorite cookies. 

See their looks (&amp; the finished sweets) at https://t.co/ahAHEpTJb4. https://t.co/LVMHOGBYi4",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
"@Onjimsmind Happy to hear this! We'll share the feedback with the store's leadership. Thanks!",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
"@jno_yes Thanks! We'll notify Juan's supervisor so he can be recognized. Have a great weekend!",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
"@illexinati_ We're sorry to hear this. Can we get your order number so we can take a look? Thanks!",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
"@CC_notes Oh no! Feel free to bring it to your local Gap store and a manager will be happy to assist you with this. Thanks for sharing!",2015-12-18,25.110001,25.110001,24.549999,24.950001,12765100,24.524698,0,48,57,38,0,60,72,47,1,30,33,26,0,51,61,40,5
"@sidrah85 Sorry to hear this. We'll share your feedback with their leadership teams so it can be addressed. Thanks for letting us know!",2015-12-17,26.469999,26.59,25.190001,25.200001,6504500,24.770436,0,55,59,50,0,54,66,42,0,33,36,30,0,53,63,42,5
"@yup_itsJosh Sorry to see this. You can bring them to your local Gap store and a manager will be happy to help. Thanks for letting us know!",2015-12-17,26.469999,26.59,25.190001,25.200001,6504500,24.770436,0,55,59,50,0,54,66,42,0,33,36,30,0,53,63,42,5
"@jglynnfiu The items you selected may not have been eligible. Check the usage details or call us at 800-GAP-STYLE. Hope this helps!",2015-12-17,26.469999,26.59,25.190001,25.200001,6504500,24.770436,0,55,59,50,0,54,66,42,0,33,36,30,0,53,63,42,5
"@aleshadoesflips We're sorry to hear about this. Can you send us an email at custserv@gap.com with the details? We're happy to help!",2015-12-17,26.469999,26.59,25.190001,25.200001,6504500,24.770436,0,55,59,50,0,54,66,42,0,33,36,30,0,53,63,42,5
"@Sarahemilysays Oh no! Please take them to your local Gap store and a manager will be happy to assist you with this. Thanks!",2015-12-17,26.469999,26.59,25.190001,25.200001,6504500,24.770436,0,55,59,50,0,54,66,42,0,33,36,30,0,53,63,42,5
"@jno_yes We're happy to hear this! Can we get your order number so that we can make sure they're recognized? Thanks!",2015-12-17,26.469999,26.59,25.190001,25.200001,6504500,24.770436,0,55,59,50,0,54,66,42,0,33,36,30,0,53,63,42,5
"Graphic sweaters speak for themselves. #StyldBy @yummertime

Shop new arrivals: https://t.co/6N3OvArpNW https://t.co/vYFSXKgWIj",2015-12-17,26.469999,26.59,25.190001,25.200001,6504500,24.770436,0,55,59,50,0,54,66,42,0,33,36,30,0,53,63,42,5
"@picnicguru Sorry to hear you're disappointed. We'll share your feedback with our online leaders so they're aware. Thanks!",2015-12-17,26.469999,26.59,25.190001,25.200001,6504500,24.770436,0,55,59,50,0,54,66,42,0,33,36,30,0,53,63,42,5
